route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
343,11,11343051,"PONTE MAMMOLO (MB)","11343051",0,"",65830,0,
343,11,11343052,"VALTOURNANCHE","11343052",1,"",65831,0,
343,11,11343053,"PONTE MAMMOLO (MB)","11343053",0,"",65830,0,
343,11,11343054,"VALTOURNANCHE","11343054",1,"",65831,0,
343,11,11343055,"PONTE MAMMOLO (MB)","11343055",0,"",65830,0,
343,11,11343056,"VALTOURNANCHE","11343056",1,"",65831,0,
343,11,11343057,"PONTE MAMMOLO (MB)","11343057",0,"",65830,0,
343,11,11343058,"VALTOURNANCHE","11343058",1,"",65831,0,
343,11,11343059,"PONTE MAMMOLO (MB)","11343059",0,"",65830,0,
343,11,11343060,"VALTOURNANCHE","11343060",1,"",65831,0,
343,11,11343061,"PONTE MAMMOLO (MB)","11343061",0,"",65830,0,
343,11,11343062,"VALTOURNANCHE","11343062",1,"",65831,0,
343,11,11343063,"PONTE MAMMOLO (MB)","11343063",0,"",65830,0,
343,11,11343064,"VALTOURNANCHE","11343064",1,"",65831,0,
343,11,11343065,"PONTE MAMMOLO (MB)","11343065",0,"",65830,0,
343,11,11343066,"VALTOURNANCHE","11343066",1,"",65831,0,
343,11,11343067,"PONTE MAMMOLO (MB)","11343067",0,"",65830,0,
343,11,11343068,"VALTOURNANCHE","11343068",1,"",65831,0,
343,11,11343069,"PONTE MAMMOLO (MB)","11343069",0,"",65830,0,
343,11,11343070,"VALTOURNANCHE","11343070",1,"",65831,0,
343,11,11343071,"PONTE MAMMOLO (MB)","11343071",0,"",65830,0,
343,11,11343072,"VALTOURNANCHE","11343072",1,"",65831,0,
343,11,11343073,"PONTE MAMMOLO (MB)","11343073",0,"",65830,0,
343,11,11343074,"VALTOURNANCHE","11343074",1,"",65831,0,
343,11,11343075,"PONTE MAMMOLO (MB)","11343075",0,"",65830,0,
343,11,11343076,"VALTOURNANCHE","11343076",1,"",65831,0,
343,11,11343077,"PONTE MAMMOLO (MB)","11343077",0,"",65830,0,
343,11,11343078,"VALTOURNANCHE","11343078",1,"",65831,0,
343,11,11343080,"VALTOURNANCHE","11343080",1,"",65831,0,
404,11,11404001,"S. GIOVANNI IN ARGENTELLA","11404001",0,"",63186,0,
404,11,11404002,"REBIBBIA (MB)","11404002",1,"",61630,0,
404,11,11404003,"S. GIOVANNI IN ARGENTELLA","11404003",0,"",63186,0,
404,11,11404004,"REBIBBIA (MB)","11404004",1,"",61630,0,
404,11,11404005,"S. GIOVANNI IN ARGENTELLA","11404005",0,"",63186,0,
404,11,11404006,"REBIBBIA (MB)","11404006",1,"",61630,0,
404,11,11404007,"S. GIOVANNI IN ARGENTELLA","11404007",0,"",63186,0,
404,11,11404008,"REBIBBIA (MB)","11404008",1,"",61630,0,
404,11,11404009,"S. GIOVANNI IN ARGENTELLA","11404009",0,"",63186,0,
404,11,11404010,"REBIBBIA (MB)","11404010",1,"",61630,0,
404,11,11404011,"S. GIOVANNI IN ARGENTELLA","11404011",0,"",63186,0,
404,11,11404012,"REBIBBIA (MB)","11404012",1,"",61630,0,
404,11,11404013,"S. GIOVANNI IN ARGENTELLA","11404013",0,"",63186,0,
404,11,11404014,"REBIBBIA (MB)","11404014",1,"",61630,0,
404,11,11404015,"S. GIOVANNI IN ARGENTELLA","11404015",0,"",63186,0,
404,11,11404016,"REBIBBIA (MB)","11404016",1,"",61630,0,
404,11,11404017,"S. GIOVANNI IN ARGENTELLA","11404017",0,"",63186,0,
404,11,11404018,"REBIBBIA (MB)","11404018",1,"",61630,0,
404,11,11404019,"S. GIOVANNI IN ARGENTELLA","11404019",0,"",63186,0,
404,11,11404020,"REBIBBIA (MB)","11404020",1,"",61630,0,
404,11,11404021,"S. GIOVANNI IN ARGENTELLA","11404021",0,"",63186,0,
404,11,11404022,"REBIBBIA (MB)","11404022",1,"",61630,0,
404,11,11404023,"S. GIOVANNI IN ARGENTELLA","11404023",0,"",63186,0,
404,11,11404024,"REBIBBIA (MB)","11404024",1,"",61630,0,
404,11,11404025,"S. GIOVANNI IN ARGENTELLA","11404025",0,"",63186,0,
404,11,11404026,"REBIBBIA (MB)","11404026",1,"",61630,0,
404,11,11404027,"S. GIOVANNI IN ARGENTELLA","11404027",0,"",63186,0,
404,11,11404028,"REBIBBIA (MB)","11404028",1,"",61630,0,
404,11,11404029,"S. GIOVANNI IN ARGENTELLA","11404029",0,"",63186,0,
404,11,11404030,"REBIBBIA (MB)","11404030",1,"",61630,0,
404,11,11404031,"S. GIOVANNI IN ARGENTELLA","11404031",0,"",63186,0,
404,11,11404032,"REBIBBIA (MB)","11404032",1,"",61630,0,
404,11,11404033,"S. GIOVANNI IN ARGENTELLA","11404033",0,"",63186,0,
404,11,11404034,"REBIBBIA (MB)","11404034",1,"",61630,0,
404,11,11404035,"S. GIOVANNI IN ARGENTELLA","11404035",0,"",63186,0,
404,11,11404036,"REBIBBIA (MB)","11404036",1,"",61630,0,
404,11,11404037,"S. GIOVANNI IN ARGENTELLA","11404037",0,"",63186,0,
404,11,11404038,"REBIBBIA (MB)","11404038",1,"",61630,0,
404,11,11404039,"S. GIOVANNI IN ARGENTELLA","11404039",0,"",63186,0,
404,11,11404040,"REBIBBIA (MB)","11404040",1,"",61630,0,
404,11,11404041,"S. GIOVANNI IN ARGENTELLA","11404041",0,"",63186,0,
404,11,11404042,"REBIBBIA (MB)","11404042",1,"",61630,0,
404,11,11404043,"S. GIOVANNI IN ARGENTELLA","11404043",0,"",63186,0,
404,11,11404044,"REBIBBIA (MB)","11404044",1,"",61630,0,
404,11,11404045,"S. GIOVANNI IN ARGENTELLA","11404045",0,"",63186,0,
404,11,11404046,"REBIBBIA (MB)","11404046",1,"",61630,0,
404,11,11404047,"S. GIOVANNI IN ARGENTELLA","11404047",0,"",63186,0,
404,11,11404048,"REBIBBIA (MB)","11404048",1,"",61630,0,
404,11,11404049,"S. GIOVANNI IN ARGENTELLA","11404049",0,"",63186,0,
404,11,11404050,"REBIBBIA (MB)","11404050",1,"",61630,0,
404,11,11404051,"S. GIOVANNI IN ARGENTELLA","11404051",0,"",63186,0,
404,11,11404052,"REBIBBIA (MB)","11404052",1,"",61630,0,
404,11,11404053,"S. GIOVANNI IN ARGENTELLA","11404053",0,"",63186,0,
404,11,11404054,"REBIBBIA (MB)","11404054",1,"",61630,0,
404,11,11404055,"S. GIOVANNI IN ARGENTELLA","11404055",0,"",63186,0,
404,11,11404056,"REBIBBIA (MB)","11404056",1,"",61630,0,
404,11,11404057,"S. GIOVANNI IN ARGENTELLA","11404057",0,"",63186,0,
404,11,11404058,"REBIBBIA (MB)","11404058",1,"",61630,0,
404,11,11404059,"S. GIOVANNI IN ARGENTELLA","11404059",0,"",63186,0,
404,11,11404060,"REBIBBIA (MB)","11404060",1,"",61630,0,
404,11,11404061,"S. GIOVANNI IN ARGENTELLA","11404061",0,"",63186,0,
404,11,11404062,"REBIBBIA (MB)","11404062",1,"",61630,0,
404,11,11404063,"S. GIOVANNI IN ARGENTELLA","11404063",0,"",63186,0,
404,11,11404064,"REBIBBIA (MB)","11404064",1,"",61630,0,
404,11,11404065,"S. GIOVANNI IN ARGENTELLA","11404065",0,"",63186,0,
404,11,11404066,"REBIBBIA (MB)","11404066",1,"",61630,0,
404,11,11404067,"S. GIOVANNI IN ARGENTELLA","11404067",0,"",63186,0,
404,11,11404068,"REBIBBIA (MB)","11404068",1,"",61630,0,
404,11,11404069,"S. GIOVANNI IN ARGENTELLA","11404069",0,"",63186,0,
404,11,11404070,"REBIBBIA (MB)","11404070",1,"",61630,0,
404,11,11404071,"S. GIOVANNI IN ARGENTELLA","11404071",0,"",63186,0,
404,11,11404072,"REBIBBIA (MB)","11404072",1,"",61630,0,
404,11,11404073,"S. GIOVANNI IN ARGENTELLA","11404073",0,"",63186,0,
404,11,11404074,"REBIBBIA (MB)","11404074",1,"",61630,0,
404,11,11404075,"S. GIOVANNI IN ARGENTELLA","11404075",0,"",63186,0,
404,11,11404076,"REBIBBIA (MB)","11404076",1,"",61630,0,
404,11,11404077,"S. GIOVANNI IN ARGENTELLA","11404077",0,"",63186,0,
404,11,11404078,"REBIBBIA (MB)","11404078",1,"",61630,0,
404,11,11404079,"S. GIOVANNI IN ARGENTELLA","11404079",0,"",63186,0,
404,11,11404080,"REBIBBIA (MB)","11404080",1,"",61630,0,
404,11,11404081,"S. GIOVANNI IN ARGENTELLA","11404081",0,"",63186,0,
404,11,11404082,"REBIBBIA (MB)","11404082",1,"",61630,0,
404,11,11404083,"S. GIOVANNI IN ARGENTELLA","11404083",0,"",63186,0,
404,11,11404084,"REBIBBIA (MB)","11404084",1,"",61630,0,
404,11,11404085,"S. GIOVANNI IN ARGENTELLA","11404085",0,"",63186,0,
404,11,11404086,"REBIBBIA (MB)","11404086",1,"",61630,0,
404,11,11404087,"S. GIOVANNI IN ARGENTELLA","11404087",0,"",63186,0,
404,11,11404088,"REBIBBIA (MB)","11404088",1,"",61630,0,
404,11,11404089,"S. GIOVANNI IN ARGENTELLA","11404089",0,"",63186,0,
404,11,11404090,"REBIBBIA (MB)","11404090",1,"",61630,0,
404,11,11404091,"S. GIOVANNI IN ARGENTELLA","11404091",0,"",63186,0,
404,11,11404092,"REBIBBIA (MB)","11404092",1,"",61630,0,
404,11,11404093,"S. GIOVANNI IN ARGENTELLA","11404093",0,"",63186,0,
404,11,11404094,"REBIBBIA (MB)","11404094",1,"",61630,0,
437,11,11437001,"REBIBBIA (MB)","11437001",0,"",63200,0,
437,11,11437003,"REBIBBIA (MB)","11437003",0,"",63200,0,
437,11,11437005,"REBIBBIA (MB)","11437005",0,"",63200,0,
437,11,11437007,"REBIBBIA (MB)","11437007",0,"",63200,0,
437,11,11437009,"REBIBBIA (MB)","11437009",0,"",63200,0,
437,11,11437011,"REBIBBIA (MB)","11437011",0,"",63200,0,
437,11,11437013,"REBIBBIA (MB)","11437013",0,"",63200,0,
437,11,11437015,"REBIBBIA (MB)","11437015",0,"",63200,0,
437,11,11437017,"REBIBBIA (MB)","11437017",0,"",63200,0,
437,11,11437019,"REBIBBIA (MB)","11437019",0,"",63200,0,
437,11,11437021,"REBIBBIA (MB)","11437021",0,"",63200,0,
437,11,11437023,"REBIBBIA (MB)","11437023",0,"",63200,0,
437,11,11437025,"REBIBBIA (MB)","11437025",0,"",63200,0,
437,11,11437027,"REBIBBIA (MB)","11437027",0,"",63200,0,
437,11,11437029,"REBIBBIA (MB)","11437029",0,"",63200,0,
437,11,11437031,"REBIBBIA (MB)","11437031",0,"",63200,0,
437,11,11437033,"REBIBBIA (MB)","11437033",0,"",63200,0,
437,11,11437035,"REBIBBIA (MB)","11437035",0,"",63200,0,
437,11,11437037,"REBIBBIA (MB)","11437037",0,"",63200,0,
437,11,11437039,"REBIBBIA (MB)","11437039",0,"",63200,0,
437,11,11437041,"REBIBBIA (MB)","11437041",0,"",63200,0,
437,11,11437043,"REBIBBIA (MB)","11437043",0,"",63200,0,
437,11,11437045,"REBIBBIA (MB)","11437045",0,"",63200,0,
437,11,11437047,"REBIBBIA (MB)","11437047",0,"",63200,0,
437,11,11437049,"REBIBBIA (MB)","11437049",0,"",63200,0,
437,11,11437051,"REBIBBIA (MB)","11437051",0,"",63200,0,
437,11,11437053,"REBIBBIA (MB)","11437053",0,"",63200,0,
437,11,11437055,"REBIBBIA (MB)","11437055",0,"",63200,0,
437,11,11437057,"REBIBBIA (MB)","11437057",0,"",63200,0,
437,11,11437059,"REBIBBIA (MB)","11437059",0,"",63200,0,
437,11,11437061,"REBIBBIA (MB)","11437061",0,"",63200,0,
437,11,11437063,"REBIBBIA (MB)","11437063",0,"",63200,0,
437,11,11437065,"REBIBBIA (MB)","11437065",0,"",63200,0,
437,11,11437067,"REBIBBIA (MB)","11437067",0,"",63200,0,
437,11,11437069,"REBIBBIA (MB)","11437069",0,"",63200,0,
437,11,11437071,"REBIBBIA (MB)","11437071",0,"",63200,0,
437,11,11437073,"REBIBBIA (MB)","11437073",0,"",63200,0,
437,11,11437075,"REBIBBIA (MB)","11437075",0,"",63200,0,
437,11,11437077,"REBIBBIA (MB)","11437077",0,"",63200,0,
437,11,11437079,"REBIBBIA (MB)","11437079",0,"",63200,0,
437,11,11437081,"REBIBBIA (MB)","11437081",0,"",63200,0,
437,11,11437083,"REBIBBIA (MB)","11437083",0,"",63200,0,
437,11,11437085,"REBIBBIA (MB)","11437085",0,"",63200,0,
437,11,11437087,"REBIBBIA (MB)","11437087",0,"",63200,0,
437,11,11437089,"REBIBBIA (MB)","11437089",0,"",63200,0,
437,11,11437091,"REBIBBIA (MB)","11437091",0,"",63200,0,
437,11,11437093,"REBIBBIA (MB)","11437093",0,"",63200,0,
437,11,11437095,"REBIBBIA (MB)","11437095",0,"",63200,0,
437,11,11437097,"REBIBBIA (MB)","11437097",0,"",63200,0,
437,11,11437099,"REBIBBIA (MB)","11437099",0,"",63200,0,
437,11,11437101,"REBIBBIA (MB)","11437101",0,"",63200,0,
437,11,11437103,"REBIBBIA (MB)","11437103",0,"",63200,0,
437,11,11437105,"REBIBBIA (MB)","11437105",0,"",63200,0,
437,11,11437107,"REBIBBIA (MB)","11437107",0,"",63200,0,
437,11,11437109,"REBIBBIA (MB)","11437109",0,"",63200,0,
437,11,11437111,"REBIBBIA (MB)","11437111",0,"",63200,0,
437,11,11437113,"REBIBBIA (MB)","11437113",0,"",63200,0,
437,11,11437115,"REBIBBIA (MB)","11437115",0,"",63200,0,
437,11,11437117,"REBIBBIA (MB)","11437117",0,"",63200,0,
447,11,11447001,"REBIBBIA (MB)","11447001",0,"",63188,0,
447,11,11447003,"REBIBBIA (MB)","11447003",0,"",63188,0,
447,11,11447005,"REBIBBIA (MB)","11447005",0,"",63188,0,
447,11,11447007,"REBIBBIA (MB)","11447007",0,"",63188,0,
447,11,11447009,"REBIBBIA (MB)","11447009",0,"",63188,0,
447,11,11447011,"REBIBBIA (MB)","11447011",0,"",63188,0,
447,11,11447013,"REBIBBIA (MB)","11447013",0,"",63188,0,
447,11,11447015,"REBIBBIA (MB)","11447015",0,"",63188,0,
447,11,11447017,"REBIBBIA (MB)","11447017",0,"",63188,0,
447,11,11447019,"REBIBBIA (MB)","11447019",0,"",63188,0,
447,11,11447021,"REBIBBIA (MB)","11447021",0,"",63188,0,
447,11,11447023,"REBIBBIA (MB)","11447023",0,"",63189,0,
447,11,11447025,"REBIBBIA (MB)","11447025",0,"",63188,0,
447,11,11447027,"REBIBBIA (MB)","11447027",0,"",63189,0,
447,11,11447029,"REBIBBIA (MB)","11447029",0,"",63188,0,
447,11,11447031,"REBIBBIA (MB)","11447031",0,"",63189,0,
447,11,11447033,"REBIBBIA (MB)","11447033",0,"",63188,0,
447,11,11447035,"REBIBBIA (MB)","11447035",0,"",63188,0,
447,11,11447037,"REBIBBIA (MB)","11447037",0,"",63188,0,
447,11,11447039,"REBIBBIA (MB)","11447039",0,"",63188,0,
447,11,11447041,"REBIBBIA (MB)","11447041",0,"",63188,0,
447,11,11447043,"REBIBBIA (MB)","11447043",0,"",63188,0,
447,11,11447045,"REBIBBIA (MB)","11447045",0,"",63188,0,
447,11,11447047,"REBIBBIA (MB)","11447047",0,"",63188,0,
447,11,11447049,"REBIBBIA (MB)","11447049",0,"",63188,0,
447,11,11447051,"REBIBBIA (MB)","11447051",0,"",63188,0,
447,11,11447053,"REBIBBIA (MB)","11447053",0,"",63188,0,
447,11,11447055,"REBIBBIA (MB)","11447055",0,"",63188,0,
447,11,11447057,"REBIBBIA (MB)","11447057",0,"",63188,0,
447,11,11447059,"REBIBBIA (MB)","11447059",0,"",63188,0,
447,11,11447061,"REBIBBIA (MB)","11447061",0,"",63188,0,
447,11,11447063,"REBIBBIA (MB)","11447063",0,"",63188,0,
447,11,11447065,"REBIBBIA (MB)","11447065",0,"",63188,0,
447,11,11447067,"REBIBBIA (MB)","11447067",0,"",63188,0,
447,11,11447069,"REBIBBIA (MB)","11447069",0,"",63188,0,
447,11,11447071,"REBIBBIA (MB)","11447071",0,"",63188,0,
447,11,11447073,"REBIBBIA (MB)","11447073",0,"",63188,0,
447,11,11447075,"REBIBBIA (MB)","11447075",0,"",63188,0,
447,11,11447077,"REBIBBIA (MB)","11447077",0,"",63188,0,
447,11,11447079,"REBIBBIA (MB)","11447079",0,"",63190,0,
447,11,11447081,"REBIBBIA (MB)","11447081",0,"",63188,0,
447,11,11447083,"REBIBBIA (MB)","11447083",0,"",63190,0,
447,11,11447085,"REBIBBIA (MB)","11447085",0,"",63188,0,
447,11,11447087,"REBIBBIA (MB)","11447087",0,"",63188,0,
447,11,11447089,"REBIBBIA (MB)","11447089",0,"",63188,0,
447,11,11447091,"REBIBBIA (MB)","11447091",0,"",63188,0,
447,11,11447093,"REBIBBIA (MB)","11447093",0,"",63188,0,
447,11,11447095,"REBIBBIA (MB)","11447095",0,"",63188,0,
447,11,11447097,"REBIBBIA (MB)","11447097",0,"",63188,0,
447,11,11447099,"REBIBBIA (MB)","11447099",0,"",63190,0,
447,11,11447101,"REBIBBIA (MB)","11447101",0,"",63188,0,
447,11,11447103,"REBIBBIA (MB)","11447103",0,"",63190,0,
447,11,11447105,"REBIBBIA (MB)","11447105",0,"",63190,0,
447,11,11447107,"REBIBBIA (MB)","11447107",0,"",63188,0,
447,11,11447109,"REBIBBIA (MB)","11447109",0,"",63188,0,
447,11,11447111,"REBIBBIA (MB)","11447111",0,"",63188,0,
447,11,11447113,"REBIBBIA (MB)","11447113",0,"",63188,0,
447,11,11447115,"REBIBBIA (MB)","11447115",0,"",63188,0,
447,11,11447117,"REBIBBIA (MB)","11447117",0,"",63188,0,
447,11,11447119,"REBIBBIA (MB)","11447119",0,"",63188,0,
447,11,11447121,"REBIBBIA (MB)","11447121",0,"",63188,0,
447,11,11447123,"REBIBBIA (MB)","11447123",0,"",63188,0,
447,11,11447125,"REBIBBIA (MB)","11447125",0,"",63188,0,
447,11,11447127,"REBIBBIA (MB)","11447127",0,"",63188,0,
447,11,11447129,"REBIBBIA (MB)","11447129",0,"",63188,0,
447,11,11447131,"REBIBBIA (MB)","11447131",0,"",63188,0,
447,11,11447133,"REBIBBIA (MB)","11447133",0,"",63188,0,
447,11,11447135,"REBIBBIA (MB)","11447135",0,"",63188,0,
447,11,11447137,"REBIBBIA (MB)","11447137",0,"",63188,0,
447,11,11447139,"REBIBBIA (MB)","11447139",0,"",63188,0,
447,11,11447141,"REBIBBIA (MB)","11447141",0,"",63188,0,
447,11,11447143,"REBIBBIA (MB)","11447143",0,"",63188,0,
447,11,11447145,"REBIBBIA (MB)","11447145",0,"",63188,0,
447,11,11447147,"REBIBBIA (MB)","11447147",0,"",63188,0,
447,11,11447149,"REBIBBIA (MB)","11447149",0,"",63188,0,
447,11,11447151,"REBIBBIA (MB)","11447151",0,"",63188,0,
543,11,11543001,"VERTUNNI/SALCITO (FL2)","11543001",0,"",50697,0,
543,11,11543002,"GARDENIE (MC)","11543002",1,"",56615,0,
543,11,11543003,"VERTUNNI/SALCITO (FL2)","11543003",0,"",50697,0,
543,11,11543004,"GARDENIE (MC)","11543004",1,"",56615,0,
543,11,11543005,"VERTUNNI/SALCITO (FL2)","11543005",0,"",50697,0,
543,11,11543006,"GARDENIE (MC)","11543006",1,"",56615,0,
543,11,11543007,"VERTUNNI/SALCITO (FL2)","11543007",0,"",50697,0,
543,11,11543008,"GARDENIE (MC)","11543008",1,"",56615,0,
543,11,11543009,"VERTUNNI/SALCITO (FL2)","11543009",0,"",50697,0,
543,11,11543010,"GARDENIE (MC)","11543010",1,"",56615,0,
543,11,11543011,"VERTUNNI/SALCITO (FL2)","11543011",0,"",56614,0,
543,11,11543012,"GARDENIE (MC)","11543012",1,"",56615,0,
543,11,11543013,"VERTUNNI/SALCITO (FL2)","11543013",0,"",56614,0,
543,11,11543014,"GARDENIE (MC)","11543014",1,"",56615,0,
543,11,11543015,"VERTUNNI/SALCITO (FL2)","11543015",0,"",50697,0,
543,11,11543016,"GARDENIE (MC)","11543016",1,"",56615,0,
543,11,11543017,"VERTUNNI/SALCITO (FL2)","11543017",0,"",56614,0,
543,11,11543018,"GARDENIE (MC)","11543018",1,"",56615,0,
543,11,11543019,"VERTUNNI/SALCITO (FL2)","11543019",0,"",56614,0,
543,11,11543020,"GARDENIE (MC)","11543020",1,"",56615,0,
543,11,11543021,"VERTUNNI/SALCITO (FL2)","11543021",0,"",56614,0,
543,11,11543022,"GARDENIE (MC)","11543022",1,"",56615,0,
543,11,11543023,"VERTUNNI/SALCITO (FL2)","11543023",0,"",56614,0,
543,11,11543024,"GARDENIE (MC)","11543024",1,"",56615,0,
543,11,11543025,"VERTUNNI/SALCITO (FL2)","11543025",0,"",56614,0,
543,11,11543026,"GARDENIE (MC)","11543026",1,"",56615,0,
543,11,11543027,"VERTUNNI/SALCITO (FL2)","11543027",0,"",56614,0,
543,11,11543028,"GARDENIE (MC)","11543028",1,"",56615,0,
543,11,11543029,"VERTUNNI/SALCITO (FL2)","11543029",0,"",56614,0,
543,11,11543030,"GARDENIE (MC)","11543030",1,"",56615,0,
543,11,11543031,"VERTUNNI/SALCITO (FL2)","11543031",0,"",56614,0,
543,11,11543032,"GARDENIE (MC)","11543032",1,"",56615,0,
543,11,11543033,"VERTUNNI/SALCITO (FL2)","11543033",0,"",56614,0,
543,11,11543034,"GARDENIE (MC)","11543034",1,"",56615,0,
543,11,11543035,"VERTUNNI/SALCITO (FL2)","11543035",0,"",56614,0,
543,11,11543036,"GARDENIE (MC)","11543036",1,"",56615,0,
543,11,11543037,"VERTUNNI/SALCITO (FL2)","11543037",0,"",56614,0,
543,11,11543038,"GARDENIE (MC)","11543038",1,"",56615,0,
543,11,11543039,"VERTUNNI/SALCITO (FL2)","11543039",0,"",56614,0,
543,11,11543040,"GARDENIE (MC)","11543040",1,"",56615,0,
543,11,11543041,"VERTUNNI/SALCITO (FL2)","11543041",0,"",56614,0,
543,11,11543042,"GARDENIE (MC)","11543042",1,"",56615,0,
543,11,11543043,"VERTUNNI/SALCITO (FL2)","11543043",0,"",56614,0,
543,11,11543044,"GARDENIE (MC)","11543044",1,"",56615,0,
543,11,11543045,"VERTUNNI/SALCITO (FL2)","11543045",0,"",56614,0,
543,11,11543046,"GARDENIE (MC)","11543046",1,"",56615,0,
543,11,11543047,"VERTUNNI/SALCITO (FL2)","11543047",0,"",56614,0,
543,11,11543048,"GARDENIE (MC)","11543048",1,"",56615,0,
543,11,11543049,"VERTUNNI/SALCITO (FL2)","11543049",0,"",56614,0,
543,11,11543050,"GARDENIE (MC)","11543050",1,"",56615,0,
543,11,11543051,"VERTUNNI/SALCITO (FL2)","11543051",0,"",56614,0,
543,11,11543052,"GARDENIE (MC)","11543052",1,"",56615,0,
543,11,11543053,"VERTUNNI/SALCITO (FL2)","11543053",0,"",56614,0,
543,11,11543054,"GARDENIE (MC)","11543054",1,"",56615,0,
543,11,11543055,"VERTUNNI/SALCITO (FL2)","11543055",0,"",56614,0,
543,11,11543056,"GARDENIE (MC)","11543056",1,"",56615,0,
543,11,11543057,"VERTUNNI/SALCITO (FL2)","11543057",0,"",56614,0,
543,11,11543058,"GARDENIE (MC)","11543058",1,"",56615,0,
543,11,11543059,"VERTUNNI/SALCITO (FL2)","11543059",0,"",56614,0,
543,11,11543060,"GARDENIE (MC)","11543060",1,"",56615,0,
543,11,11543061,"VERTUNNI/SALCITO (FL2)","11543061",0,"",56614,0,
543,11,11543062,"GARDENIE (MC)","11543062",1,"",56615,0,
543,11,11543063,"VERTUNNI/SALCITO (FL2)","11543063",0,"",56614,0,
543,11,11543064,"GARDENIE (MC)","11543064",1,"",56615,0,
543,11,11543065,"VERTUNNI/SALCITO (FL2)","11543065",0,"",56614,0,
543,11,11543066,"GARDENIE (MC)","11543066",1,"",56615,0,
543,11,11543067,"VERTUNNI/SALCITO (FL2)","11543067",0,"",56614,0,
543,11,11543068,"GARDENIE (MC)","11543068",1,"",56615,0,
543,11,11543069,"VERTUNNI/SALCITO (FL2)","11543069",0,"",56614,0,
543,11,11543070,"GARDENIE (MC)","11543070",1,"",56615,0,
543,11,11543071,"VERTUNNI/SALCITO (FL2)","11543071",0,"",56614,0,
543,11,11543072,"GARDENIE (MC)","11543072",1,"",56615,0,
543,11,11543073,"VERTUNNI/SALCITO (FL2)","11543073",0,"",56614,0,
543,11,11543074,"GARDENIE (MC)","11543074",1,"",56615,0,
543,11,11543075,"VERTUNNI/SALCITO (FL2)","11543075",0,"",56614,0,
543,11,11543076,"GARDENIE (MC)","11543076",1,"",56615,0,
543,11,11543077,"VERTUNNI/SALCITO (FL2)","11543077",0,"",56614,0,
543,11,11543078,"GARDENIE (MC)","11543078",1,"",56615,0,
543,11,11543079,"VERTUNNI/SALCITO (FL2)","11543079",0,"",56614,0,
543,11,11543080,"GARDENIE (MC)","11543080",1,"",56615,0,
543,11,11543081,"VERTUNNI/SALCITO (FL2)","11543081",0,"",56614,0,
543,11,11543082,"GARDENIE (MC)","11543082",1,"",56615,0,
543,11,11543083,"VERTUNNI/SALCITO (FL2)","11543083",0,"",56614,0,
543,11,11543084,"GARDENIE (MC)","11543084",1,"",56615,0,
543,11,11543085,"VERTUNNI/SALCITO (FL2)","11543085",0,"",56614,0,
543,11,11543086,"GARDENIE (MC)","11543086",1,"",56615,0,
543,11,11543087,"VERTUNNI/SALCITO (FL2)","11543087",0,"",56614,0,
543,11,11543088,"GARDENIE (MC)","11543088",1,"",56615,0,
543,11,11543089,"VERTUNNI/SALCITO (FL2)","11543089",0,"",56614,0,
543,11,11543090,"GARDENIE (MC)","11543090",1,"",56615,0,
543,11,11543091,"VERTUNNI/SALCITO (FL2)","11543091",0,"",56614,0,
543,11,11543092,"GARDENIE (MC)","11543092",1,"",56615,0,
543,11,11543093,"VERTUNNI/SALCITO (FL2)","11543093",0,"",56614,0,
543,11,11543094,"GARDENIE (MC)","11543094",1,"",56615,0,
543,11,11543095,"VERTUNNI/SALCITO (FL2)","11543095",0,"",56614,0,
543,11,11543096,"GARDENIE (MC)","11543096",1,"",56615,0,
543,11,11543097,"VERTUNNI/SALCITO (FL2)","11543097",0,"",56614,0,
543,11,11543098,"GARDENIE (MC)","11543098",1,"",56615,0,
543,11,11543099,"VERTUNNI/SALCITO (FL2)","11543099",0,"",56614,0,
543,11,11543100,"GARDENIE (MC)","11543100",1,"",56615,0,
543,11,11543101,"VERTUNNI/SALCITO (FL2)","11543101",0,"",56614,0,
543,11,11543102,"GARDENIE (MC)","11543102",1,"",56615,0,
543,11,11543103,"VERTUNNI/SALCITO (FL2)","11543103",0,"",56614,0,
543,11,11543104,"GARDENIE (MC)","11543104",1,"",56615,0,
543,11,11543105,"VERTUNNI/SALCITO (FL2)","11543105",0,"",56614,0,
543,11,11543106,"GARDENIE (MC)","11543106",1,"",56615,0,
543,11,11543107,"VERTUNNI/SALCITO (FL2)","11543107",0,"",56614,0,
